Datetime,Open,High,Low,Close,Adj Close,Volume
2023-01-03 09:30:00-05:00,49.97999954223633,51.08000183105469,48.81999969482422,49.0099983215332,49.0099983215332,954673
2023-01-03 10:30:00-05:00,48.959999084472656,49.35499954223633,48.470001220703125,48.529998779296875,48.529998779296875,362120
2023-01-03 11:30:00-05:00,48.5099983215332,48.540000915527344,47.97999954223633,48.0,48.0,464761
2023-01-03 12:30:00-05:00,48.0,48.150901794433594,47.82500076293945,48.11000061035156,48.11000061035156,299234
2023-01-03 13:30:00-05:00,48.11000061035156,48.189998626708984,47.880001068115234,48.05500030517578,48.05500030517578,255071
2023-01-03 14:30:00-05:00,48.040000915527344,48.78499984741211,47.97999954223633,48.75,48.75,333031
2023-01-03 15:30:00-05:00,48.77000045776367,48.88999938964844,48.189998626708984,48.36000061035156,48.36000061035156,704071
2023-01-04 09:30:00-05:00,49.349998474121094,49.5,47.720001220703125,48.064998626708984,48.064998626708984,490032
2023-01-04 10:30:00-05:00,48.06999969482422,48.459999084472656,47.75,48.220001220703125,48.220001220703125,288812
2023-01-04 11:30:00-05:00,48.22999954223633,49.279998779296875,48.22999954223633,49.029998779296875,49.029998779296875,287159
2023-01-04 12:30:00-05:00,49.060001373291016,49.95000076293945,49.040000915527344,49.869998931884766,49.869998931884766,267014
2023-01-04 13:30:00-05:00,49.880001068115234,50.189998626708984,48.90999984741211,48.90999984741211,48.90999984741211,451104
2023-01-04 14:30:00-05:00,48.88999938964844,49.470001220703125,48.75,49.16999816894531,49.16999816894531,321796
2023-01-04 15:30:00-05:00,49.15999984741211,49.15999984741211,48.7400016784668,48.93000030517578,48.93000030517578,455655
2023-01-05 09:30:00-05:00,48.16999816894531,48.16999816894531,46.79999923706055,47.66999816894531,47.66999816894531,465975
2023-01-05 10:30:00-05:00,47.619998931884766,48.099998474121094,47.400001525878906,47.7599983215332,47.7599983215332,375069
2023-01-05 11:30:00-05:00,47.7400016784668,48.08000183105469,47.56999969482422,47.779998779296875,47.779998779296875,318756
2023-01-05 12:30:00-05:00,47.7599983215332,48.23500061035156,47.459999084472656,48.06999969482422,48.06999969482422,439121
2023-01-05 13:30:00-05:00,48.08000183105469,48.25,47.72999954223633,47.72999954223633,47.72999954223633,397319
2023-01-05 14:30:00-05:00,47.72999954223633,47.89500045776367,46.970001220703125,47.10499954223633,47.10499954223633,586689
2023-01-05 15:30:00-05:00,47.11000061035156,47.459999084472656,47.10499954223633,47.130001068115234,47.130001068115234,617637
2023-01-06 09:30:00-05:00,46.88999938964844,47.38999938964844,45.93199920654297,46.90999984741211,46.90999984741211,692081
2023-01-06 10:30:00-05:00,46.91999816894531,48.18000030517578,46.90999984741211,47.97999954223633,47.97999954223633,589895
2023-01-06 11:30:00-05:00,48.01499938964844,48.349998474121094,47.88999938964844,48.0,48.0,326535
2023-01-06 12:30:00-05:00,48.0099983215332,48.060001373291016,47.47999954223633,47.59000015258789,47.59000015258789,282572
2023-01-06 13:30:00-05:00,47.58000183105469,47.970001220703125,47.55500030517578,47.7599983215332,47.7599983215332,260508
2023-01-06 14:30:00-05:00,47.779998779296875,48.029998779296875,47.59000015258789,47.79999923706055,47.79999923706055,420872
2023-01-06 15:30:00-05:00,47.79999923706055,48.08000183105469,47.790000915527344,48.0099983215332,48.0099983215332,776551
2023-01-09 09:30:00-05:00,46.5,49.43000030517578,46.25,49.150001525878906,49.150001525878906,2106676
2023-01-09 10:30:00-05:00,49.14860153198242,49.7400016784668,48.709999084472656,49.52000045776367,49.52000045776367,1380319
2023-01-09 11:30:00-05:00,49.52000045776367,49.689998626708984,49.06999969482422,49.19490051269531,49.19490051269531,923062
2023-01-09 12:30:00-05:00,49.20000076293945,49.4900016784668,48.66999816894531,49.48500061035156,49.48500061035156,514440
2023-01-09 13:30:00-05:00,49.4900016784668,49.540000915527344,48.959999084472656,49.275001525878906,49.275001525878906,602539
2023-01-09 14:30:00-05:00,49.2599983215332,49.2599983215332,48.459999084472656,48.529998779296875,48.529998779296875,504443
2023-01-09 15:30:00-05:00,48.540000915527344,48.564998626708984,47.959999084472656,48.06999969482422,48.06999969482422,1041753
2023-01-10 09:30:00-05:00,47.72999954223633,48.880401611328125,47.0099983215332,47.630001068115234,47.630001068115234,890177
2023-01-10 10:30:00-05:00,47.65999984741211,47.65999984741211,46.4900016784668,46.5099983215332,46.5099983215332,737925
