Datetime,Open,High,Low,Close,Adj Close,Volume
2023-01-03 09:30:00-05:00,2038.8299560546875,2049.0,2012.52001953125,2020.0999755859375,2020.0999755859375,70237
2023-01-03 10:30:00-05:00,2019.2449951171875,2026.43896484375,2009.5799560546875,2012.260009765625,2012.260009765625,29913
2023-01-03 11:30:00-05:00,2010.449951171875,2012.1099853515625,2005.5699462890625,2007.489990234375,2007.489990234375,19289
2023-01-03 12:30:00-05:00,2009.6099853515625,2022.2650146484375,2007.7099609375,2022.2650146484375,2022.2650146484375,16356
2023-01-03 13:30:00-05:00,2023.050048828125,2028.81005859375,2020.8599853515625,2027.3499755859375,2027.3499755859375,20616
2023-01-03 14:30:00-05:00,2027.2900390625,2038.0400390625,2024.3199462890625,2033.92529296875,2033.92529296875,30857
2023-01-03 15:30:00-05:00,2033.6510009765625,2039.8599853515625,2031.4599609375,2031.489990234375,2031.489990234375,46829
2023-01-04 09:30:00-05:00,2068.830078125,2081.8798828125,2056.77490234375,2079.570068359375,2079.570068359375,59972
2023-01-04 10:30:00-05:00,2079.594970703125,2099.179931640625,2075.75,2098.455078125,2098.455078125,45547
2023-01-04 11:30:00-05:00,2099.840087890625,2107.1650390625,2099.840087890625,2104.510009765625,2104.510009765625,32851
2023-01-04 12:30:00-05:00,2105.989990234375,2108.3701171875,2099.169921875,2101.02001953125,2101.02001953125,26831
2023-01-04 13:30:00-05:00,2103.77001953125,2109.469970703125,2088.375,2088.375,2088.375,42651
2023-01-04 14:30:00-05:00,2086.205078125,2113.594970703125,2086.205078125,2101.919921875,2101.919921875,60249
2023-01-04 15:30:00-05:00,2101.360107421875,2111.52001953125,2091.7900390625,2110.43994140625,2110.43994140625,64009
2023-01-05 09:30:00-05:00,2085.489990234375,2136.52001953125,2085.489990234375,2128.050048828125,2128.050048828125,87506
2023-01-05 10:30:00-05:00,2128.449951171875,2128.449951171875,2117.169921875,2124.364990234375,2124.364990234375,38492
2023-01-05 11:30:00-05:00,2125.909912109375,2137.6650390625,2125.909912109375,2128.320068359375,2128.320068359375,25686
2023-01-05 12:30:00-05:00,2129.35009765625,2151.360107421875,2120.544921875,2149.0,2149.0,33235
2023-01-05 13:30:00-05:00,2147.7099609375,2148.860107421875,2137.10009765625,2141.93505859375,2141.93505859375,25858
2023-01-05 14:30:00-05:00,2142.919921875,2149.89990234375,2142.360107421875,2148.659912109375,2148.659912109375,35522
2023-01-05 15:30:00-05:00,2148.429931640625,2153.465087890625,2144.93994140625,2146.02001953125,2146.02001953125,76141
2023-01-06 09:30:00-05:00,2165.1201171875,2176.14990234375,2151.159912109375,2165.530029296875,2165.530029296875,51251
2023-01-06 10:30:00-05:00,2168.919921875,2178.889892578125,2165.18994140625,2166.510009765625,2166.510009765625,34992
2023-01-06 11:30:00-05:00,2166.510009765625,2169.0,2158.300048828125,2159.699951171875,2159.699951171875,52993
2023-01-06 12:30:00-05:00,2159.699951171875,2169.485107421875,2152.800048828125,2167.610107421875,2167.610107421875,26601
2023-01-06 13:30:00-05:00,2169.780029296875,2179.75,2168.75,2173.419921875,2173.419921875,19756
2023-01-06 14:30:00-05:00,2173.0400390625,2185.320068359375,2173.0400390625,2183.39501953125,2183.39501953125,30273
